partnerId,locationId,listingId,link id,override,PL Status
505,8865644,153910404,8865644-153910404,Match,Sync
505,8865654,153910836,8865654-153910836,Match,Sync
553,8865512,153912053,8865512-153912053,Match,Sync
553,8865507,153912101,8865507-153912101,Match,Sync
553,8865579,153912424,8865579-153912424,Match,Sync
483,8865512,153913850,8865512-153913850,Match,Sync
544,8865512,153914018,8865512-153914018,Match,Sync
544,8865507,153914305,8865507-153914305,Match,Sync
665,8865579,153915197,8865579-153915197,Match,Sync
483,8865507,153915687,8865507-153915687,Match,Sync
638,8865512,153915982,8865512-153915982,Match,Sync
433,8865512,153916435,8865512-153916435,Match,Sync
544,8865634,153916533,8865634-153916533,Match,Sync
638,8865507,153916550,8865507-153916550,Match,Sync
550,8865512,153916558,8865512-153916558,Match,Sync
433,8865507,153916917,8865507-153916917,Match,Sync
550,8865507,153916918,8865507-153916918,Match,Sync
544,8865579,153916971,8865579-153916971,Match,Sync
483,8865634,153917276,8865634-153917276,Match,Sync
563,8865512,153917390,8865512-153917390,Match,Sync
563,8865507,153917680,8865507-153917680,Match,Sync
638,8865634,153917709,8865634-153917709,Match,Sync
638,8865643,153917910,8865643-153917910,Match,Sync
550,8865634,153917981,8865634-153917981,Match,Sync
505,8865512,153918086,8865512-153918086,Match,Sync
505,8865507,153918100,8865507-153918100,Match,Sync
483,8865579,153918263,8865579-153918263,Match,Sync
638,8865579,153918470,8865579-153918470,Match,Sync
398,8865512,153918678,8865512-153918678,Match,Sync
550,8865579,153918728,8865579-153918728,Match,Sync
563,8865634,153918840,8865634-153918840,Match,Sync
433,8865579,153918871,8865579-153918871,Match,Sync
505,8865634,153919332,8865634-153919332,Match,Sync
563,8865579,153919479,8865579-153919479,Match,Sync
402,8865654,153919657,8865654-153919657,Match,Sync
505,8865579,153919944,8865579-153919944,Match,Sync
402,8865512,153920947,8865512-153920947,Match,Sync
716,8865579,153921194,8865579-153921194,Match,Sync
440,8865644,153921243,8865644-153921243,Match,Sync
440,8865512,153924455,8865512-153924455,Match,Sync
420,8865463,15448726,8865463-15448726,Match,Sync
402,8865463,15448727,8865463-15448727,Match,Sync
395,8865576,15448728,8865576-15448728,Match,Sync
433,8865463,15448729,8865463-15448729,Match,Sync
553,8865576,15448730,8865576-15448730,Match,Sync
395,8865420,15448731,8865420-15448731,Match,Sync
395,8865463,15448733,8865463-15448733,Match,Sync
553,8865420,15448734,8865420-15448734,Match,Sync
462,8865463,15448735,8865463-15448735,Match,Sync
462,8865420,15448736,8865420-15448736,Match,Sync
553,8865463,15448737,8865463-15448737,Match,Sync
462,8865321,15448740,8865321-15448740,Match,Sync
553,8865459,15448741,8865459-15448741,Match,Sync
462,8865576,15448742,8865576-15448742,Match,Sync
462,8865498,15448743,8865498-15448743,Match,Sync
462,8865366,15448744,8865366-15448744,Match,Sync
462,8865440,15448745,8865440-15448745,Match,Sync
553,8865366,15448746,8865366-15448746,Match,Sync
402,8865420,15448747,8865420-15448747,Match,Sync
395,8865346,15448749,8865346-15448749,Match,Sync
433,8865420,15448756,8865420-15448756,Match,Sync
395,8865321,15448768,8865321-15448768,Match,Sync
553,8865440,15448769,8865440-15448769,Match,Sync
553,8865321,15448770,8865321-15448770,Match,Sync
420,8865420,15448775,8865420-15448775,Match,Sync
462,8865621,15448776,8865621-15448776,Match,Sync
462,8865504,15448777,8865504-15448777,Match,Sync
462,8865730,15448781,8865730-15448781,Match,Sync
402,8865459,15448782,8865459-15448782,Match,Sync
553,8865504,15448783,8865504-15448783,Match,Sync
462,8865382,15448784,8865382-15448784,Match,Sync
462,8865376,15448787,8865376-15448787,Match,Sync
395,8865459,15448788,8865459-15448788,Match,Sync
433,8865366,15448789,8865366-15448789,Match,Sync
433,8865459,15448790,8865459-15448790,Match,Sync
402,8865346,15448791,8865346-15448791,Match,Sync
462,8865431,15448792,8865431-15448792,Match,Sync
553,8865498,15448793,8865498-15448793,Match,Sync
553,9049542,15448793,9049542-15448793,Match,Sync
553,8865724,15448793,8865724-15448793,Match,Sync
395,8865366,15448795,8865366-15448795,Match,Sync
462,8865480,15448796,8865480-15448796,Match,Sync
553,8865376,15448799,8865376-15448799,Match,Sync
553,8865551,15448802,8865551-15448802,Match,Sync
462,8865352,15448805,8865352-15448805,Match,Sync
420,8865459,15448810,8865459-15448810,Match,Sync
553,8865352,15448811,8865352-15448811,Match,Sync
420,8865366,15448813,8865366-15448813,Match,Sync
395,8865498,15448816,8865498-15448816,Match,Sync
395,9049542,15448816,9049542-15448816,Match,Sync
395,8865724,15448816,8865724-15448816,Match,Sync
553,8865431,15448817,8865431-15448817,Match,Sync
395,8865376,15448818,8865376-15448818,Match,Sync
395,8865504,15448822,8865504-15448822,Match,Sync
395,8865440,15448823,8865440-15448823,Match,Sync
553,8865382,15448826,8865382-15448826,Match,Sync
462,8865423,15448829,8865423-15448829,Match,Sync
553,8865480,15448831,8865480-15448831,Match,Sync
402,8865321,15448832,8865321-15448832,Match,Sync
462,8865711,15448833,8865711-15448833,Match,Sync
402,8865366,15448835,8865366-15448835,Match,Sync
462,8865503,15448838,8865503-15448838,Match,Sync
462,8865608,15448841,8865608-15448841,Match,Sync
553,8865730,15448842,8865730-15448842,Match,Sync
553,8865621,15448843,8865621-15448843,Match,Sync
433,8865321,15448847,8865321-15448847,Match,Sync
462,8865455,15448849,8865455-15448849,Match,Sync
433,8865440,15448850,8865440-15448850,Match,Sync
462,8865428,15448851,8865428-15448851,Match,Sync
395,8865352,15448855,8865352-15448855,Match,Sync
420,8865321,15448857,8865321-15448857,Match,Sync
420,8865440,15448858,8865440-15448858,Match,Sync
462,8865490,15448860,8865490-15448860,Match,Sync
395,8865431,15448861,8865431-15448861,Match,Sync
553,8865423,15448862,8865423-15448862,Match,Sync
402,8865440,15448863,8865440-15448863,Match,Sync
553,8865317,15448864,8865317-15448864,Match,Sync
462,8865479,15448868,8865479-15448868,Match,Sync
553,8865378,15448870,8865378-15448870,Match,Sync
462,8865718,15448872,8865718-15448872,Match,Sync
553,8865503,15448873,8865503-15448873,Match,Sync
395,8865382,15448874,8865382-15448874,Match,Sync
462,8865493,15448875,8865493-15448875,Match,Sync
462,8865677,15448879,8865677-15448879,Match,Sync
462,8865444,15448880,8865444-15448880,Match,Sync
553,8865711,15448881,8865711-15448881,Match,Sync
462,8865628,15448882,8865628-15448882,Match,Sync
553,8865428,15448885,8865428-15448885,Match,Sync
433,8865498,15448889,8865498-15448889,Match,Sync
433,9049542,15448889,9049542-15448889,Match,Sync
433,8865724,15448889,8865724-15448889,Match,Sync
433,8865376,15448890,8865376-15448890,Match,Sync
395,8865730,15448897,8865730-15448897,Match,Sync
395,8865480,15448898,8865480-15448898,Match,Sync
462,8865434,15448899,8865434-15448899,Match,Sync
462,8865404,15448901,8865404-15448901,Match,Sync
420,9049542,15448902,9049542-15448902,Match,Sync
420,8865724,15448902,8865724-15448902,Match,Sync
462,8865432,15448903,8865432-15448903,Match,Sync
553,8865608,15448904,8865608-15448904,Match,Sync
462,8865471,15448906,8865471-15448906,Match,Sync
402,8865376,15448907,8865376-15448907,Match,Sync
395,8865621,15448908,8865621-15448908,Match,Sync
395,8865317,15448909,8865317-15448909,Match,Sync
462,8865296,15448910,8865296-15448910,Match,Sync
462,8865521,15448910,8865521-15448910,Match,Sync
553,8865490,15448912,8865490-15448912,Match,Sync
553,8865455,15448913,8865455-15448913,Match,Sync
402,8865504,15448914,8865504-15448914,Match,Sync
462,8865469,15448915,8865469-15448915,Match,Sync
420,8865504,15448916,8865504-15448916,Match,Sync
462,8865450,15448919,8865450-15448919,Match,Sync
420,8865376,15448922,8865376-15448922,Match,Sync
462,8865419,15448924,8865419-15448924,Match,Sync
433,8865504,15448930,8865504-15448930,Match,Sync
433,8865551,15448932,8865551-15448932,Match,Sync
553,8865479,15448934,8865479-15448934,Match,Sync
553,8865677,15448935,8865677-15448935,Match,Sync
553,8865444,15448936,8865444-15448936,Match,Sync
395,8865503,15448938,8865503-15448938,Match,Sync
395,8865423,15448940,8865423-15448940,Match,Sync
553,8865628,15448941,8865628-15448941,Match,Sync
462,8865502,15448945,8865502-15448945,Match,Sync
462,8865500,15448946,8865500-15448946,Match,Sync
395,8865711,15448949,8865711-15448949,Match,Sync
462,8865430,15448950,8865430-15448950,Match,Sync
462,8865497,15448951,8865497-15448951,Match,Sync
553,8865471,15448952,8865471-15448952,Match,Sync
553,8865718,15448953,8865718-15448953,Match,Sync
553,8865493,15448955,8865493-15448955,Match,Sync
553,8865570,15448963,8865570-15448963,Match,Sync
462,8865516,15448966,8865516-15448966,Match,Sync
462,8865719,15448967,8865719-15448967,Match,Sync
402,8865352,15448968,8865352-15448968,Match,Sync
553,8865404,15448969,8865404-15448969,Match,Sync
553,8865432,15448974,8865432-15448974,Match,Sync
433,8865431,15448975,8865431-15448975,Match,Sync
462,8865415,15448977,8865415-15448977,Match,Sync
395,8865428,15448978,8865428-15448978,Match,Sync
402,8865551,15448979,8865551-15448979,Match,Sync
462,8865301,15448981,8865301-15448981,Match,Sync
433,8865352,15448983,8865352-15448983,Match,Sync
553,8865434,15448986,8865434-15448986,Match,Sync
462,8865489,15448988,8865489-15448988,Match,Sync
462,8865468,15448989,8865468-15448989,Match,Sync
462,8865393,15448991,8865393-15448991,Match,Sync
462,8865361,15448992,8865361-15448992,Match,Sync
395,8865608,15448993,8865608-15448993,Match,Sync
553,8865469,15448994,8865469-15448994,Match,Sync
553,8865296,15448996,8865296-15448996,Match,Sync
553,8865521,15448996,8865521-15448996,Match,Sync
553,8865419,15448997,8865419-15448997,Match,Sync
553,8865450,15448998,8865450-15448998,Match,Sync
462,8865383,15449005,8865383-15449005,Match,Sync
462,8865433,15449007,8865433-15449007,Match,Sync
402,8865431,15449008,8865431-15449008,Match,Sync
420,8865352,15449011,8865352-15449011,Match,Sync
462,8865675,15449012,8865675-15449012,Match,Sync
433,8865382,15449013,8865382-15449013,Match,Sync
420,8865431,15449015,8865431-15449015,Match,Sync
433,8865480,15449018,8865480-15449018,Match,Sync
553,8865502,15449019,8865502-15449019,Match,Sync
395,8865479,15449020,8865479-15449020,Match,Sync
462,8865492,15449021,8865492-15449021,Match,Sync
553,8865616,15449022,8865616-15449022,Match,Sync
395,8865455,15449023,8865455-15449023,Match,Sync
553,8865364,15449029,8865364-15449029,Match,Sync
553,8865470,15449034,8865470-15449034,Match,Sync
462,8865377,15449035,8865377-15449035,Match,Sync
553,8865430,15449037,8865430-15449037,Match,Sync
462,8865460,15449039,8865460-15449039,Match,Sync
462,8865620,15449041,8865620-15449041,Match,Sync
402,8865382,15449043,8865382-15449043,Match,Sync
395,8865444,15449044,8865444-15449044,Match,Sync
395,8865677,15449045,8865677-15449045,Match,Sync
553,8865500,15449046,8865500-15449046,Match,Sync
462,8865511,15449047,8865511-15449047,Match,Sync
462,8865626,15449048,8865626-15449048,Match,Sync
433,8865730,15449050,8865730-15449050,Match,Sync
395,8865628,15449054,8865628-15449054,Match,Sync
553,8865516,15449055,8865516-15449055,Match,Sync
462,8865474,15449057,8865474-15449057,Match,Sync
553,8865301,15449058,8865301-15449058,Match,Sync
553,8865719,15449060,8865719-15449060,Match,Sync
462,8865454,15449061,8865454-15449061,Match,Sync
462,8865372,15449062,8865372-15449062,Match,Sync
462,8865491,15449063,8865491-15449063,Match,Sync
553,8865497,15449064,8865497-15449064,Match,Sync
462,8865550,15449065,8865550-15449065,Match,Sync
395,8865718,15449066,8865718-15449066,Match,Sync
553,8865464,15449068,8865464-15449068,Match,Sync
553,8865415,15449084,8865415-15449084,Match,Sync
553,8865623,15449085,8865623-15449085,Match,Sync
433,8865621,15449086,8865621-15449086,Match,Sync
553,8865625,15449087,8865625-15449087,Match,Sync
462,8865358,15449088,8865358-15449088,Match,Sync
553,8865393,15449090,8865393-15449090,Match,Sync
420,8865480,15449091,8865480-15449091,Match,Sync
462,8865351,15449099,8865351-15449099,Match,Sync
402,8865480,15449102,8865480-15449102,Match,Sync
553,8865361,15449103,8865361-15449103,Match,Sync
553,8865489,15449105,8865489-15449105,Match,Sync
462,8865627,15449106,8865627-15449106,Match,Sync
395,8865493,15449108,8865493-15449108,Match,Sync
402,8865730,15449109,8865730-15449109,Match,Sync
395,8865471,15449110,8865471-15449110,Match,Sync
395,8865432,15449112,8865432-15449112,Match,Sync
433,8865423,15449113,8865423-15449113,Match,Sync
462,8865391,15449115,8865391-15449115,Match,Sync
433,8865317,15449116,8865317-15449116,Match,Sync
402,8865621,15449117,8865621-15449117,Match,Sync
395,8865404,15449120,8865404-15449120,Match,Sync
553,8865553,15449123,8865553-15449123,Match,Sync
462,8865387,15449127,8865387-15449127,Match,Sync
553,8865468,15449128,8865468-15449128,Match,Sync
462,8865306,15449131,8865306-15449131,Match,Sync
462,8865552,15449131,8865552-15449131,Match,Sync
462,8865392,15449132,8865392-15449132,Match,Sync
462,8865577,15449133,8865577-15449133,Match,Sync
420,8865730,15449134,8865730-15449134,Match,Sync
462,8865443,15449136,8865443-15449136,Match,Sync
395,8865522,15449141,8865522-15449141,Match,Sync
433,8865503,15449144,8865503-15449144,Match,Sync
420,8865621,15449147,8865621-15449147,Match,Sync
395,8865419,15449149,8865419-15449149,Match,Sync
395,8865450,15449150,8865450-15449150,Match,Sync
395,8865521,15449152,8865521-15449152,Match,Sync
553,8865675,15449156,8865675-15449156,Match,Sync
462,8865389,15449158,8865389-15449158,Match,Sync
462,8865472,15449159,8865472-15449159,Match,Sync
433,8865711,15449161,8865711-15449161,Match,Sync
553,8865383,15449162,8865383-15449162,Match,Sync
395,8865434,15449163,8865434-15449163,Match,Sync
462,8865360,15449164,8865360-15449164,Match,Sync
402,8865423,15449165,8865423-15449165,Match,Sync
420,8865317,15449166,8865317-15449166,Match,Sync
553,8865327,15449167,8865327-15449167,Match,Sync
462,8865341,15449169,8865341-15449169,Match,Sync
462,8865327,15449170,8865327-15449170,Match,Sync
553,8865511,15449173,8865511-15449173,Match,Sync
553,8865620,15449175,8865620-15449175,Match,Sync
462,8865625,15449176,8865625-15449176,Match,Sync
462,8865572,15449177,8865572-15449177,Match,Sync
553,8865492,15449179,8865492-15449179,Match,Sync
553,8865572,15449180,8865572-15449180,Match,Sync
402,8865317,15449181,8865317-15449181,Match,Sync
553,8865377,15449182,8865377-15449182,Match,Sync
420,8865423,15449183,8865423-15449183,Match,Sync
553,8865460,15449184,8865460-15449184,Match,Sync
553,8865433,15449186,8865433-15449186,Match,Sync
462,8865424,15449188,8865424-15449188,Match,Sync
462,8865439,15449192,8865439-15449192,Match,Sync
462,8865427,15449197,8865427-15449197,Match,Sync
395,8865616,15449200,8865616-15449200,Match,Sync
462,8865384,15449201,8865384-15449201,Match,Sync
462,8865728,15449202,8865728-15449202,Match,Sync
402,8865503,15449204,8865503-15449204,Match,Sync
462,8865373,15449205,8865373-15449205,Match,Sync
433,8865378,15449207,8865378-15449207,Match,Sync
420,8865503,15449211,8865503-15449211,Match,Sync
402,8865711,15449213,8865711-15449213,Match,Sync
395,8865469,15449214,8865469-15449214,Match,Sync
553,8865454,15449217,8865454-15449217,Match,Sync
553,8865474,15449218,8865474-15449218,Match,Sync
553,8865491,15449219,8865491-15449219,Match,Sync
553,8865626,15449220,8865626-15449220,Match,Sync
462,8865487,15449225,8865487-15449225,Match,Sync
395,8865470,15449230,8865470-15449230,Match,Sync
462,8865716,15449231,8865716-15449231,Match,Sync
395,8865502,15449232,8865502-15449232,Match,Sync
462,8865381,15449233,8865381-15449233,Match,Sync
420,8865711,15449234,8865711-15449234,Match,Sync
395,8865430,15449235,8865430-15449235,Match,Sync
462,8865401,15449236,8865401-15449236,Match,Sync
402,8865378,15449243,8865378-15449243,Match,Sync
553,8865550,15449245,8865550-15449245,Match,Sync
462,8865477,15449246,8865477-15449246,Match,Sync
553,8865353,15449247,8865353-15449247,Match,Sync
462,8865302,15449248,8865302-15449248,Match,Sync
420,8865378,15449249,8865378-15449249,Match,Sync
553,8865372,15449250,8865372-15449250,Match,Sync
462,8865520,15449254,8865520-15449254,Match,Sync
553,8865627,15449255,8865627-15449255,Match,Sync
553,8865358,15449256,8865358-15449256,Match,Sync
553,8865391,15449259,8865391-15449259,Match,Sync
462,8865309,15449261,8865309-15449261,Match,Sync
462,8865729,15449264,8865729-15449264,Match,Sync
395,8865719,15449265,8865719-15449265,Match,Sync
395,8865623,15449268,8865623-15449268,Match,Sync
462,8865456,15449269,8865456-15449269,Match,Sync
395,8865497,15449273,8865497-15449273,Match,Sync
462,8865442,15449274,8865442-15449274,Match,Sync
395,8865500,15449275,8865500-15449275,Match,Sync
553,8865607,15449280,8865607-15449280,Match,Sync
462,8865580,15449282,8865580-15449282,Match,Sync
462,8865400,15449287,8865400-15449287,Match,Sync
